alpha log_norm
2.1597059738613256 -2.1162031886824586
2.01329739809033 -2.119033174485811
2.108064498261558 -2.1261307283894553
1.760411961917073 -2.2536927629873746
1.6039431209638408 -2.3918965726390624
1.543331122583589 -2.3623517718006006
1.927465972810867 -2.167165007019834
2.034629857168828 -2.1866791518004085
1.469006155461745 -2.3918965726390624
1.4849005619497186 -2.4300235561548647
2.195014535343714 -2.119033174485811
1.8551544491022212 -2.3152918131122258
2.294580081246653 -2.0324261813562696
1.439315362864015 -2.472520761922266
1.4841550209321526 -2.4428115317264867
2.320819112656494 -2.011189490551968
1.3621594415592715 -2.486773953516334
1.4103581180461415 -2.3779978960344836
1.6330122174044015 -2.401707651704209
1.446226111609398 -2.469837906258779
1.5794144271655288 -2.4072421659274634
2.285222316324416 -1.986547734139897
1.8995001176088284 -2.2855255418759874
2.2987168426025084 -1.9878460810178238
1.8772420352863644 -2.174830559877503
1.8936193008970152 -2.290588629474236
1.7838709392591585 -2.2855255418759874
2.1922405112658954 -1.9982967203643975
1.8684572748127808 -2.2248653987364757
2.087846794342494 -2.076630572355464
1.627557639766662 -2.421054373730926
3.584662289156421 -1.1072740969294763
2.0383937519757684 -2.182685856759974
1.760411961917073 -2.2541872983672904
1.578814323674083 -2.385752655681736
1.7485893442778746 -2.355533328069493
1.7927061559778954 -2.2494142530352152
1.66506332276911 -2.3808355247762996
1.0385803975510464 -2.566366310456048
1.4407883629245455 -2.4901711227646435
2.1307119603079707 -2.0567978630098955
1.4407883629245455 -2.5336566917670242
2.0012170754363794 -2.1327557788668323
2.16051152962374 -2.1199941601940377
2.081187819447031 -2.199537583329002
1.3621594415592715 -2.495028668235675
1.927465972810867 -2.2871345278159083
1.8772420352863644 -2.148697158955879
2.1597059738613256 -2.0125661542288755
3.714938519569202 -1.0787356720296983
1.439315362864015 -2.4300235561548647
2.099283157369231 -2.1826000807972177
1.9966138390246562 -2.2375604065485843
1.9693453721925214 -2.2423686859203587
1.5718203651854488 -2.3312671860483745
2.1307119603079707 -2.1456758395754756
1.8715132258450973 -2.221530240756565
1.543331122583589 -2.4717824647195554
2.087735154216976 -2.1162031886824586
1.8586710179886594 -2.2248653987364757
1.66506332276911 -2.3631470322892545
2.123674362392011 -2.0567978630098955
1.7127575050142645 -2.245682041033504
1.334969337924482 -2.486773953516334
1.9234702500488605 -2.22333550743591
1.794240986676607 -2.235859008374246
1.4198987199450324 -2.422799338540404
1.381411479222023 -2.409324139112675
1.434006351048331 -2.422799338540404
3.5650693683854335 -1.091890471193815
1.616512692331681 -2.2974911237466964
1.446226111609398 -2.407740652659548
1.734781045979087 -2.3631470322892545
3.637163867268575 -1.105540294577613
1.3094318173300954 -2.51275567249235
1.7497275413581832 -2.310747451387426
1.578814323674083 -2.3879844852197625
2.140657661262847 -2.1161546134393916
1.5280502781001757 -2.355011964371762
3.5475276724256117 -1.1051881045199414
1.7127575050142645 -2.3589614469994844
2.108064498261558 -2.1094216848035874
2.391996609796299 -2.0298459880361186
1.4451592510630875 -2.5208045703044357
1.8190312520008596 -2.2375604065485843
2.195014535343714 -2.0324261813562696
1.8772420352863644 -2.246135592250919
1.789198453327935 -2.32203995608913
2.312233363859457 -2.089542545044549
1.7485893442778746 -2.394285726181531
2.2799678368643357 -1.9878460810178238
2.0260993737148096 -2.199537583329002
1.9967154836259484 -2.1807643588548933
1.741047661038372 -2.290092638356003
1.5243435046905802 -2.472520761922266
1.8317657176059368 -2.2423686859203587
2.1011662692219977 -2.1860558334062796
1.6945754088220149 -2.3819775256029487
1.5487512580142928 -2.4300235561548647
1.6322152065666766 -2.422047398295093
2.200303328156253 -2.081513093122443
1.7150456506043772 -2.2855255418759874
1.9205997787375513 -2.245682041033504
1.3686076257187674 -2.4972195297721935
1.8816204101559018 -2.1199941601940377
1.8715132258450973 -2.1723363950279477
1.7313289893217996 -2.2943310384804927
1.7723007530839365 -2.29066279491982
2.099283157369231 -2.163285128250055
1.3918235681969926 -2.4901711227646435
1.7927061559778954 -2.290588629474236
1.6051563002310472 -2.4660723351117424
1.5487512580142928 -2.394285726181531
2.226927694497609 -2.0619068678934394
1.8521107565032486 -2.2153055867049485
1.6248734042534472 -2.391251800252423
1.3443447783304048 -2.51275567249235
2.123674362392011 -2.094650899224245
1.9377688060552951 -2.1641432532561415
1.7150456506043772 -2.2541872983672904
1.9265414634347728 -2.246135592250919
1.4944515761061856 -2.3851534878230343
2.2717302057019673 -2.0830426806905047
1.9966138390246562 -2.1199941601940377
2.108064498261558 -2.0605018201311456
2.123674362392011 -2.119033174485811
2.1592820725821085 -2.0824970852895053
2.034629857168828 -2.191975566980254
1.8701691997574463 -2.2349270100019125
1.2284522891990912 -2.607993064842768
1.7150456506043772 -2.310747451387426
1.784116680633623 -2.355533328069493
1.556067789084426 -2.405497662798019
1.9885034202191212 -2.154483796844692
1.6512951948538683 -2.3074711469689904
2.1600769631465524 -2.1297675808063046
2.1977938496410654 -2.0781706950665875
1.3269331459371005 -2.557281998018438
2.099283157369231 -2.1199941601940377
1.578814323674083 -2.422799338540404
1.8355427304799505 -2.2871345278159083
1.439315362864015 -2.418448084652681
3.3668887567839745 -1.141531926126173
2.209554600671589 -1.9708907986182282
1.7274272894385378 -2.29066279491982
1.3129443028484986 -2.578004265998244
1.434006351048331 -2.495028668235675
1.1952417126353378 -2.5831093963866962
1.4841550209321526 -2.4013351667226477
1.8521107565032486 -2.2375604065485843
2.0114899912662993 -2.1261307283894553
3.745522428661603 -1.0780549217638948
2.3010120644582455 -2.0600980627372825
1.9265414634347728 -2.2423686859203587
1.439315362864015 -2.3918965726390624
1.744343739525387 -2.239168264137108
2.087846794342494 -2.1698587537800704
1.9265414634347728 -2.1973540662521476
1.794240986676607 -2.2098923866782956
1.6330122174044015 -2.385752655681736
1.8551544491022212 -2.214589608829958
1.8225000758698937 -2.2814990527485772
2.087846794342494 -2.0830426806905047
1.5576067975711552 -2.422799338540404
2.3256845104349195 -2.059314490388224
1.8715132258450973 -2.275672475737806
1.921725971260617 -2.1959270945000933
1.469006155461745 -2.4338660368424145
2.391715631026363 -2.046731576211527
1.775413282161228 -2.372274437329248
3.824403335273577 -1.0612911646246437
3.4499801290566228 -1.125339426707977
1.9265414634347728 -2.2153055867049485
1.6487434189331203 -2.2871345278159083
1.927465972810867 -2.220446335096556
2.1597059738613256 -2.059314490388224
3.710208903479276 -1.0663345041231418
1.7734718051595642 -2.3819775256029487
1.504308121106189 -2.411724504784816
1.7774559512438581 -2.290588629474236
1.6516434703938678 -2.3356941439600285
1.8190312520008596 -2.3132484436251755
1.9885034202191212 -2.1162031886824586
1.8105436081578155 -2.3293751659546316
1.8551544491022212 -2.198203601527587
1.6080955037065787 -2.3851534878230343
3.500845659099801 -1.1212582872299381
1.334969337924482 -2.4464831824990863
2.140657661262847 -2.1330718845754735
3.584662289156421 -1.1071091725399882
1.6322152065666766 -2.399932059646437
1.8586710179886594 -2.290092638356003
3.5066107045830877 -1.106985511052623
1.8817920861795563 -2.1747135580132446
2.095027668849833 -2.022062772689007
2.0569635510136575 -2.148697158955879
1.8521107565032486 -2.1973540662521476
1.3269331459371005 -2.4901711227646435
1.8715132258450973 -2.231449725120802
2.3010120644582455 -1.9568472843606726
1.3095744943733303 -2.4631946721353835
1.9260216978876445 -2.1807643588548933
1.543331122583589 -2.486773953516334
2.0383937519757684 -2.2193053472401982
1.4849005619497186 -2.3819775256029487
2.1448460018612487 -2.0781706950665875
3.3810037534558353 -1.1500613227866237
1.9205997787375513 -2.248424140499179
2.219715480404539 -2.108863075239329
2.1535737578893457 -2.139294627728291
1.500714816730438 -2.422047398295093
1.439315362864015 -2.4972195297721935
2.003362873153223 -2.1647716321545993
1.4841550209321526 -2.422047398295093
1.8772420352863644 -2.1973540662521476
1.6330122174044015 -2.3152918131122258
1.6013996109866262 -2.3388601917060985
2.3810155906757284 -2.0298459880361186
1.4326263417330294 -2.503596532375365
1.8772420352863644 -2.1860558334062796
2.16051152962374 -2.002092996935999
1.7007676676955277 -2.3152918131122258
1.9640488477132845 -2.2098923866782956
1.446226111609398 -2.508462878870913
1.9588138571025668 -2.239168264137108
2.1290077180112554 -2.011189490551968
2.3318592387085584 -2.026801199264078
2.3207033282189107 -2.081513093122443
2.263759642020347 -1.9708907986182282
1.539918828434535 -2.375507935832231
1.4198987199450324 -2.391251800252423
1.6487434189331203 -2.4338660368424145
1.6322152065666766 -2.4105577646499423
1.5280502781001757 -2.3930218389763516
1.5700387148494233 -2.394285726181531
